"accession","version","entryVersion","dataClass","taxonomicDivision","moleculeType","sequenceLength","topology","firstPublic","firstPublicRelease","lastUpdated","lastUpdatedRelease","Row.names","taxID","superkingdom","phylum","class","order","family","genus","species"
"MG919974","1","2","STD","INV","genomic DNA","623","linear","2018-04-05","136","2018-04-05","136","343",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"MG919976","1","2","STD","INV","genomic DNA","627","linear","2018-04-05","136","2018-04-05","136","341",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"AF206668","1","1","STD","INV","genomic DNA","368","linear","2000-03-16","63","2000-03-16","63","1134",110119,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon americanum"
"AF206671","1","2","STD","INV","genomic DNA","367","linear","2000-03-16","63","2000-03-17","63","1131",89633,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sipedon"
"AF206670","1","1","STD","INV","genomic DNA","368","linear","2000-03-16","63","2000-03-16","63","1132",75742,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon catesbianae"
"JF491229","1","1","STD","INV","genomic DNA","460","linear","2011-09-14","110","2011-09-14","110","1022",1080278,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. ex Canis latrans KEA-2011"
"JF491233","1","1","STD","INV","genomic DNA","470","linear","2011-09-14","110","2011-09-14","110","1018",1080278,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. ex Canis latrans KEA-2011"
"JF491231","1","1","STD","INV","genomic DNA","472","linear","2011-09-14","110","2011-09-14","110","1020",1080278,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. ex Canis latrans KEA-2011"
"JF491230","1","1","STD","INV","genomic DNA","473","linear","2011-09-14","110","2011-09-14","110","1021",1080278,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. ex Canis latrans KEA-2011"
"JF491232","1","1","STD","INV","genomic DNA","460","linear","2011-09-14","110","2011-09-14","110","1019",1080278,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. ex Canis latrans KEA-2011"
"AF418558","1","3","STD","INV","genomic DNA","625","linear","2002-04-04","71","2005-11-10","85","1129",188892,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. Fukuoka"
"MG386484","1","2","STD","INV","genomic DNA","337","linear","2018-04-03","136","2018-04-03","136","345",294745,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon felis"
"MG386482","1","2","STD","INV","genomic DNA","337","linear","2018-04-03","136","2018-04-03","136","347",294745,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon felis"
"MG386483","1","2","STD","INV","genomic DNA","337","linear","2018-04-03","136","2018-04-03","136","346",294745,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon felis"
"MG254616","1","1","STD","INV","genomic DNA","611","linear","2018-11-13","138","2018-11-13","138","257",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"MG254617","1","1","STD","INV","genomic DNA","621","linear","2018-11-13","138","2018-11-13","138","256",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"MG254589","1","1","STD","INV","genomic DNA","630","linear","2018-11-13","138","2018-11-13","138","284",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"MG254593","1","1","STD","INV","genomic DNA","636","linear","2018-11-13","138","2018-11-13","138","280",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"MG254612","1","1","STD","INV","genomic DNA","627","linear","2018-11-13","138","2018-11-13","138","261",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"MG254601","1","1","STD","INV","genomic DNA","624","linear","2018-11-13","138","2018-11-13","138","272",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"MG254588","1","1","STD","INV","genomic DNA","617","linear","2018-11-13","138","2018-11-13","138","285",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"KU729739","1","1","STD","INV","genomic DNA","668","linear","2016-10-05","130","2016-10-05","130","514",110119,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon americanum"
"EF188809","1","1","STD","INV","genomic DNA","419","linear","2007-01-16","90","2007-01-16","90","1105",419295,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. crocuta"
"HM212627","1","2","STD","INV","genomic DNA","576","linear","2010-08-02","105","2010-09-07","106","1037",856323,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. Fox-Hep3"
"KC584778","1","1","STD","INV","genomic DNA","624","linear","2013-06-16","117","2013-06-16","117","982",1332079,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. 1 NAN-2013"
"KC584779","1","1","STD","INV","genomic DNA","624","linear","2013-06-16","117","2013-06-16","117","981",1332079,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. 1 NAN-2013"
"LC053451","1","1","STD","PRO","genomic DNA","343","linear","2015-05-12","124","2015-05-12","124","758",944,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia canis"
"LC053449","1","1","STD","INV","genomic DNA","369","linear","2015-05-12","124","2015-05-12","124","760",5867,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"KJ499498","1","2","STD","INV","genomic DNA","557","linear","2014-05-15","120","2015-03-07","124","770",1497424,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. JPM-2014"
"KJ499484","1","2","STD","INV","genomic DNA","564","linear","2014-05-15","120","2015-03-07","124","773",1497424,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. JPM-2014"
"KJ499481","1","2","STD","INV","genomic DNA","557","linear","2014-05-15","120","2015-03-07","124","774",1497424,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. JPM-2014"
"KJ499491","1","2","STD","INV","genomic DNA","601","linear","2014-05-15","120","2015-03-07","124","772",1497424,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. JPM-2014"
"KJ499495","1","2","STD","INV","genomic DNA","611","linear","2014-05-15","120","2015-03-07","124","771",1497424,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. JPM-2014"
"KJ499499","1","2","STD","INV","genomic DNA","564","linear","2014-05-15","120","2015-03-07","124","769",1497424,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. JPM-2014"
"KJ499514","1","2","STD","INV","genomic DNA","606","linear","2014-05-15","120","2015-03-07","124","768",1497424,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. JPM-2014"
"MN463028","1","1","STD","INV","genomic DNA","613","linear","2019-09-23","142","2019-09-23","142","57",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"MN463029","1","1","STD","INV","genomic DNA","620","linear","2019-09-23","142","2019-09-23","142","56",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"MN463030","1","1","STD","INV","genomic DNA","633","linear","2019-09-23","142","2019-09-23","142","55",1484059,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp."
"KY021185","1","1","STD","INV","genomic DNA","392","linear","2017-10-05","134","2017-10-05","134","409",5867,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"KY021186","1","1","STD","INV","genomic DNA","441","linear","2017-10-05","134","2017-10-05","134","408",5867,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"KY021188","1","1","STD","INV","genomic DNA","534","linear","2017-10-05","134","2017-10-05","134","406",5867,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"KY021190","1","1","STD","INV","genomic DNA","546","linear","2017-10-05","134","2017-10-05","134","404",5867,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"KY021189","1","1","STD","INV","genomic DNA","463","linear","2017-10-05","134","2017-10-05","134","405",5867,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"KP182941","1","1","STD","PRO","genomic DNA","347","linear","2015-02-10","123","2015-02-10","123","868",944,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia canis"
"KP182942","1","1","STD","PRO","genomic DNA","346","linear","2015-02-10","123","2015-02-10","123","867",944,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia canis"
"KP182949","1","1","STD","PRO","genomic DNA","347","linear","2015-02-10","123","2015-02-10","123","860",944,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia canis"
"KP182947","1","1","STD","PRO","genomic DNA","346","linear","2015-02-10","123","2015-02-10","123","862",944,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia canis"
"KP182948","1","1","STD","PRO","genomic DNA","349","linear","2015-02-10","123","2015-02-10","123","861",944,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia canis"
"KP182950","1","1","STD","PRO","genomic DNA","347","linear","2015-02-10","123","2015-02-10","123","859",944,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia canis"
"DQ111762","1","2","STD","INV","genomic DNA","570","linear","2005-07-28","84","2005-11-10","85","1117",167444,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"DQ111761","1","2","STD","INV","genomic DNA","574","linear","2005-07-28","84","2005-11-10","85","1118",167444,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"DQ111760","1","2","STD","INV","genomic DNA","1590","linear","2005-07-28","84","2005-11-10","85","1119",167444,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"DQ111763","1","2","STD","INV","genomic DNA","570","linear","2005-07-28","84","2005-11-10","85","1116",167444,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"DQ111764","1","2","STD","INV","genomic DNA","576","linear","2005-07-28","84","2005-11-10","85","1115",167444,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"AY150060","1","3","STD","INV","genomic DNA","392","linear","2003-04-30","75","2005-10-12","85","1047",167443,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"MN134074","1","1","STD","INV","genomic DNA","592","linear","2019-07-15","141","2019-07-15","141","67",5867,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"FJ497023","1","2","STD","INV","genomic DNA","584","linear","2009-01-15","99","2009-07-10","101","1073",587741,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. dog/77/Cro"
"FJ497024","1","2","STD","INV","genomic DNA","381","linear","2009-01-15","99","2009-07-10","101","1072",587740,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon sp. dog/100/Cro"
"KY693669","1","2","STD","INV","genomic DNA","517","linear","2018-11-16","138","2018-11-28","139","424",5867,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"MH702200","1","1","STD","INV","genomic DNA","427","linear","2019-01-02","139","2019-01-02","139","238",5867,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia canis"
"LC053448","1","1","STD","INV","genomic DNA","429","linear","2015-05-12","124","2015-05-12","124","761",33632,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia gibsoni"
"MN790646","1","1","STD","ENV","genomic DNA","305","linear","2019-12-16","143","2019-12-16","143","10",319051,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","uncultured Anaplasma sp."
"MK629289","1","1","STD","INV","genomic DNA","743","linear","2019-06-04","141","2019-06-04","141","86",27992,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","Theileria","Theileria sp."
"MK629290","1","1","STD","INV","genomic DNA","746","linear","2019-06-04","141","2019-06-04","141","85",27992,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","Theileria","Theileria sp."
"KY021187","1","1","STD","INV","genomic DNA","455","linear","2017-10-05","134","2017-10-05","134","407",33632,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia gibsoni"
"KP182946","1","1","STD","PRO","genomic DNA","349","linear","2015-02-10","123","2015-02-10","123","863",948,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum"
"KP182945","1","1","STD","ENV","genomic DNA","348","linear","2015-02-10","123","2015-02-10","123","864",319051,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","uncultured Anaplasma sp."
"KP182943","1","1","STD","ENV","genomic DNA","348","linear","2015-02-10","123","2015-02-10","123","866",319051,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","uncultured Anaplasma sp."
"KP182944","1","1","STD","ENV","genomic DNA","347","linear","2015-02-10","123","2015-02-10","123","865",319051,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","uncultured Anaplasma sp."
"KX752056","1","1","STD","ENV","genomic DNA","588","linear","2017-02-09","131","2017-02-09","131","482",167967,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","uncultured Mycoplasma sp."
"KX752055","1","1","STD","ENV","genomic DNA","590","linear","2017-02-09","131","2017-02-09","131","483",167967,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","uncultured Mycoplasma sp."
"KX447503","1","1","STD","ENV","genomic DNA","889","linear","2016-07-04","129","2016-07-04","129","523",949,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma platys"
"KX447502","1","1","STD","ENV","genomic DNA","1254","linear","2016-07-04","129","2016-07-04","129","524",949,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma platys"
"KX447504","1","1","STD","ENV","genomic DNA","887","linear","2016-07-04","129","2016-07-04","129","522",949,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma platys"
"KX447505","1","1","STD","ENV","genomic DNA","1302","linear","2016-07-04","129","2016-07-04","129","521",949,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma platys"
"KU961969","1","1","STD","ENV","genomic DNA","305","linear","2016-05-26","128","2016-05-26","128","538",244204,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","uncultured Wolbachia sp."
"MH118746","1","1","STD","ENV","genomic DNA","347","linear","2018-11-13","138","2018-11-13","138","249",249170,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","uncultured Ehrlichia sp."
"MK862232","1","1","STD","INV","genomic DNA","536","linear","2019-05-07","140","2019-05-07","140","117",1842980,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia vulpes"
"MG431981","1","1","STD","ENV","genomic DNA","305","linear","2017-11-20","134","2017-11-20","134","398",186733,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma bovis"
"MK862231","1","1","STD","INV","genomic DNA","536","linear","2019-05-07","140","2019-05-07","140","118",1842980,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia vulpes"
"MK862229","1","1","STD","INV","genomic DNA","537","linear","2019-05-07","140","2019-05-07","140","120",1842980,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia vulpes"
"MK862230","1","1","STD","INV","genomic DNA","536","linear","2019-05-07","140","2019-05-07","140","119",1842980,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia vulpes"
"MK862233","1","1","STD","INV","genomic DNA","496","linear","2019-05-07","140","2019-05-07","140","116",1842980,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia vulpes"
"MK862234","1","1","STD","INV","genomic DNA","537","linear","2019-05-07","140","2019-05-07","140","115",1842980,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia vulpes"
"JX976181","1","1","STD","ENV","genomic DNA","1348","linear","2012-11-19","114","2012-11-19","114","1001",949,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma platys"
"HM212628","1","2","STD","INV","genomic DNA","568","linear","2010-08-02","105","2010-09-07","106","1036",1811913,"Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia annae"
